"AMA INA","Basin","Subbasin","YEAR","Owner or BMP Operator","Right Number","Right Type","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203438.0003","IRRIGATION USE","208502","D-20-25 24CCB","0.628","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","2023","TUBAC MANAGEMENT COMPANY LLC","58-111271.0002","TYPE 2 NON-IRRIGATION GFR","210297","D-21-13 06DAC","47.875","WITHDRAWAL","GROUNDWATER","31","37","41.2","111","2","40.3","58"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","2023","TUBAC MANAGEMENT COMPANY LLC","58-111271.0002","TYPE 2 NON-IRRIGATION GFR","210298","D-21-13 06DDA","126.564","WITHDRAWAL","GROUNDWATER","31","37","38.8","111","2","37.3","58"
"PINAL AMA","PINAL AMA","ELOY","2023","CCA PROPERTIES OF ARIZONA, LLC","58-114619.0067","TYPE 1 GFR","210415","D-07-08 16CDD","280.539","WITHDRAWAL","GROUNDWATER","32","48","25.8","111","31","27.6","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2023","DI  ASSET CO 2 LLC","58-111144.0006","TYPE 2 NON-IRRIGATION GFR","210844","A-02-03 29ABA","0.021","WITHDRAWAL","GROUNDWATER","33","29","3","112","4","8","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","PIMA COUNTY WWMD INA ROAD","58-109394.0001","TYPE 2 NON-IRRIGATION GFR","211809","D-17-13 14CAB","0.653","WITHDRAWAL","GROUNDWATER","31","56","58.3","110","59","25.9","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CATERPILLAR INCORPORATED","59-228150.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","213057","D-18-12 34DDB","17.642","WITHDRAWAL","GROUNDWATER","31","48","56.7","111","5","56.8","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CATERPILLAR INCORPORATED","59-228150.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","213058","D-18-12 28BCA","9.702","WITHDRAWAL","GROUNDWATER","31","50","10.1","111","7","38.4","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","DAVID AND MELISSA SHARP","58-110693.0003","TYPE 2 NON-IRRIGATION GFR","213837","D-12-13 23ACC","3.648","WITHDRAWAL","GROUNDWATER","32","22","27","110","59","11","58"
"NOT WITHIN ANY AMA OR INA","LAKE MOHAVE","LAKE MOHAVE","2023","UTILITIES, INC","91-000336.0000","LARGE COMMUNITY WATER SYSTEM","215355","B-19-22 14CAC","590.656","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","LAKE MOHAVE","LAKE MOHAVE","2023","UTILITIES, INC","91-000336.0000","LARGE COMMUNITY WATER SYSTEM","215356","B-18-21 01ACC","1370.9","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","TNR&S ACQUISITIONS, INC","58-102307.0002","TYPE 2 NON-IRRIGATION GFR","215462","D-12-13 28BDA","358.127","WITHDRAWAL","GROUNDWATER","32","21","42","111","1","21","58"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2023","HAWKINS HAMILTON PROPERTIES LLC","58-101511.0003","IRRIGATION USE","215469","D-02-05 15BDD","31.348","WITHDRAWAL","GROUNDWATER","33","15","20.4","111","49","59.8","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","216285","D-15-14 23BCB","19.21","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","PINAL AMA","ELOY","2023","CCA PROPERTIES OF ARIZONA, LLC","58-114619.0067","TYPE 1 GFR","216456","D-07-08 16DBB","311.087","WITHDRAWAL","GROUNDWATER","32","48","50","111","31","24","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","ROBERT E. SELBY","58-111428.0001","TYPE 2 NON-IRRIGATION GFR","217586","D-13-14 20CBC","29.78","WITHDRAWAL","GROUNDWATER","32","17","5","110","56","36","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","DESERT FORREST NURSERY, LLC","58-111335.0008","TYPE 2 NON-IRRIGATION GFR","217595","D-12-13 21BBD","0.537","WITHDRAWAL","GROUNDWATER","32","22","40.4","111","1","36","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","DESERT FORREST NURSERY, LLC","58-112458.0011","TYPE 2 NON-IRRIGATION GFR","217595","D-12-13 21BBD","1.564","WITHDRAWAL","GROUNDWATER","32","22","40.4","111","1","36","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","IRONWOOD TRUST","58-110833.0001","TYPE 2 NON-IRRIGATION GFR","217595","D-12-13 21BBD","23.968","WITHDRAWAL","GROUNDWATER","32","22","40.4","111","1","36","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","DESERT FORREST NURSERY, LLC","58-111335.0008","TYPE 2 NON-IRRIGATION GFR","217595","D-12-13 21BBD","0.246","WITHDRAWAL","GROUNDWATER","32","22","40.4","111","1","36","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","DESERT FORREST NURSERY, LLC","58-111335.0008","TYPE 2 NON-IRRIGATION GFR","217595","D-12-13 21BBD","0.24","WITHDRAWAL","GROUNDWATER","32","22","40.4","111","1","36","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","218102","D-15-14 23BBA","0.35","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","218103","D-15-14 23BBA","0.73","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","2023","","59-234149.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","218225","B-03-06 28DCB","1.019","WITHDRAWAL","GROUNDWATER","33","34","11.2","112","52","26.8","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","218252","D-15-14 23BCB","3.72","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","218253","D-15-14 23BCB","3.29","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","218769","D-15-14 23BBB","1.47","WITHDRAWAL","GROUNDWATER","32","7","9","110","53","55","59"
"NOT WITHIN ANY AMA OR INA","SACRAMENTO VALLEY","SACRAMENTO VALLEY","2023","GEO GROUP CORRECTIONAL SERVICES","91-000882.0000","LARGE COMMUNITY WATER SYSTEM","218783","B-19-18 15DCC","0.486","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","SACRAMENTO VALLEY","SACRAMENTO VALLEY","2023","HAVASU HEIGHTS DWID","91-000321.0000","SMALL COMMUNITY WATER SYSTEM","218854","B-15-19 07AAA","34.11","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","220488","D-15-14 23BBB","1.01","WITHDRAWAL","GROUNDWATER","32","7","8.93","110","53","23.18","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","220489","D-15-14 23BBB","1.52","WITHDRAWAL","GROUNDWATER","32","7","8.89","110","53","28.5","59"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","CORONADO FARMS LLP DBA RIVERVIEW LLP","60-203456.0006","IRRIGATION USE","220876","D-19-26 20CDD","2.16","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","221183","D-15-14 23BBB","15.7","WITHDRAWAL","GROUNDWATER","32","7","0","110","53","31","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2023","AUSTIN RANCH LLC, an Arizona limited liability company","58-111411.0001","TYPE 1 GFR","222864","B-04-02 11CAA","3.157","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","VANDERHART FAMILY LIMITED PARTNERSHIP","60-203455.0007","IRRIGATION USE","223798","D-19-26 29DCD","4.04","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","CORONADO FARMS LLP DBA RIVERVIEW LLP","60-203083.0021","IRRIGATION USE","223798","D-19-26 29DCD","4.04","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","PIMA COUNTY WWMD INA ROAD","58-109394.0001","TYPE 2 NON-IRRIGATION GFR","224231","D-13-12 01BBA","0.132","WITHDRAWAL","GROUNDWATER","32","20","14","111","4","34.8","58"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","2023","D. Kuiper Dairy LLC.","58-104162.0001","TYPE 2 NON-IRRIGATION GFR","224811","B-01-06 05CBD","6.118","WITHDRAWAL","GROUNDWATER","33","27","25","112","53","52","58"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203461.0004","IRRIGATION USE","225348","D-19-26 22CDD","0.38","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203420.0020","IRRIGATION USE","225479","D-19-26 17AAA","1.06","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203420.0023","IRRIGATION USE","225479","D-19-26 17AAA","0.87","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CATERPILLAR INCORPORATED","59-228150.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","227619","D-18-12 31DDA","62.164","WITHDRAWAL","GROUNDWATER","31","48","51.48","111","8","52.4","59"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","CORONADO FARMS LLP DBA RIVERVIEW LLP","60-203420.0021","IRRIGATION USE","229409","D-19-26 08DAA","1.06","WITHDRAWAL","GROUNDWATER","31","47","43.84","109","42","40.87","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","HERITAGE HOME HEALTH, INC","60-203149.0004","IRRIGATION USE","230186","D-20-26 14AAD","57.389","WITHDRAWAL","GROUNDWATER","31","41","47.7","109","39","12","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","CORONADO FARMS LLP DBA RIVERVIEW LLP","60-203364.0008","IRRIGATION USE","230349","D-19-26 21DAA","1.05","WITHDRAWAL","GROUNDWATER","31","45","56","109","41","26","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203360.0022","IRRIGATION USE","230349","D-19-26 21DAA","1.44","WITHDRAWAL","GROUNDWATER","31","45","56","109","41","26","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203114.0005","IRRIGATION USE","230772","D-19-26 32DCD","1.32","WITHDRAWAL","GROUNDWATER","31","43","46.81","109","42","41.22","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203455.0008","IRRIGATION USE","230772","D-19-26 32DCD","1.32","WITHDRAWAL","GROUNDWATER","31","43","46.81","109","42","41.22","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","CORONADO FARMS LLP DBA RIVERVIEW LLP","60-203276.0004","IRRIGATION USE","233250","D-19-26 29ABA","4.22","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","CORONADO FARMS LLP DBA RIVERVIEW LLP","60-203456.0006","IRRIGATION USE","233251","D-19-26 20DBA","2.26","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","CORONADO FARMS LLP DBA RIVERVIEW LLP","60-203420.0021","IRRIGATION USE","233253","D-19-26 17BBB","1.06","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","CORONADO FARMS LLP DBA RIVERVIEW LLP","60-203342.0002","IRRIGATION USE","233254","D-19-26 30DBC","2.03","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","MICHAEL AND TESSA LEE","60-203224.0012","IRRIGATION USE","233542","D-20-26 26ADD","240","WITHDRAWAL","GROUNDWATER","31","39","51.26","109","39","12.12","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","DOELL J. HOMER","60-203433.0001","IRRIGATION USE","236081","D-18-26 27CDA","3.1","WITHDRAWAL","GROUNDWATER","31","50","7.56","109","41","13","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203452.0018","IRRIGATION USE","236110","D-18-26 35DBB","2.16","WITHDRAWAL","GROUNDWATER","31","49","31.14","109","40","4.23","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203461.0004","IRRIGATION USE","236111","D-19-26 22ACC","0.38","WITHDRAWAL","GROUNDWATER","31","46","0.97","109","40","55.3","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203461.0004","IRRIGATION USE","236112","D-19-26 22BBB","0.38","WITHDRAWAL","GROUNDWATER","31","46","20.58","109","41","23.29","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203274.0002","IRRIGATION USE","236245","D-19-26 15BCC","2.6","WITHDRAWAL","GROUNDWATER","31","46","52.8","109","41","26.35","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203461.0004","IRRIGATION USE","236245","D-19-26 15BCC","0.38","WITHDRAWAL","GROUNDWATER","31","46","52.8","109","41","26.35","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203420.0020","IRRIGATION USE","236550","D-19-26 16BDD","1.06","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203420.0024","IRRIGATION USE","236551","D-19-26 10BCC","3.12","WITHDRAWAL","GROUNDWATER","31","47","43.49","109","41","30.03","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203114.0005","IRRIGATION USE","236554","D-19-26 32CCC","1.32","WITHDRAWAL","GROUNDWATER","31","43","47.81","109","43","14.8","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203455.0008","IRRIGATION USE","236554","D-19-26 32CCC","1.32","WITHDRAWAL","GROUNDWATER","31","43","47.81","109","43","14.8","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","CORONADO FARMS LLP DBA RIVERVIEW LLP","60-203083.0018","IRRIGATION USE","236554","D-19-26 32CCC","3.85","WITHDRAWAL","GROUNDWATER","31","43","47.81","109","43","14.8","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203452.0017","IRRIGATION USE","236555","D-18-26 35CCD","4.22","WITHDRAWAL","GROUNDWATER","31","49","8.81","109","40","23.77","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203452.0016","IRRIGATION USE","236555","D-18-26 35CCD","1.6","WITHDRAWAL","GROUNDWATER","31","49","8.81","109","40","23.77","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203010.0007","IRRIGATION USE","236646","D-18-26 34BCC","1.72","WITHDRAWAL","GROUNDWATER","31","49","35.32","109","41","35.33","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203461.0004","IRRIGATION USE","236714","D-19-26 15BBB","0.38","WITHDRAWAL","GROUNDWATER","31","47","14.21","109","41","28.07","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203461.0004","IRRIGATION USE","236804","D-19-26 23BCC","0.38","WITHDRAWAL","GROUNDWATER","31","46","1.41","109","40","22.06","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203360.0022","IRRIGATION USE","236811","D-19-26 21CBA","1.44","WITHDRAWAL","GROUNDWATER","31","45","56.88","109","42","11.88","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","CORONADO FARMS LLP DBA RIVERVIEW LLP","60-203364.0008","IRRIGATION USE","236811","D-19-26 21CBA","1.05","WITHDRAWAL","GROUNDWATER","31","45","56.88","109","42","11.88","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","CORONADO FARMS LLP DBA RIVERVIEW LLP","60-203342.0002","IRRIGATION USE","237289","D-19-26 31ABC","2.03","WITHDRAWAL","GROUNDWATER","31","44","28.75","109","43","49.49","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203420.0020","IRRIGATION USE","237295","D-19-26 09CDD","1.06","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203576.0003","IRRIGATION USE","237296","D-19-26 05AAA","2.16","WITHDRAWAL","GROUNDWATER","31","49","4.72","109","42","45.05","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203438.0003","IRRIGATION USE","238068","D-20-25 25BAA","0.628","WITHDRAWAL","GROUNDWATER","31","40","15.79","109","44","52.04","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","RIVERVIEW, LLP DBA CORONADO FARMS, LLP","60-203438.0003","IRRIGATION USE","238069","D-20-25 24BAA","0.628","WITHDRAWAL","GROUNDWATER","31","41","1.49","109","44","48.57","60"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","2023","RATTLER RESOURCES LLC","59-238692.0000","MINERAL EXTRACTION","238832","B-07-04 27DCB","0.123","WITHDRAWAL","GROUNDWATER","33","54","53.027","112","39","33","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","AZ STATE PARKS/CATALINA STATE PARKS","59-234260.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","503021","D-11-14 33CBB","6.974","WITHDRAWAL","GROUNDWATER","32","25","48","110","55","33.9","59"
"HUALAPAI VALLEY INA","HUALAPAI VALLEY","HUALAPAI VALLEY","2023","KINGMAN MUNICIPAL WATER","91-000316.0000","LARGE COMMUNITY WATER SYSTEM","504272","B-22-16 28BDA","3215","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2023","TWIN PEAKS LAND & CATTLE CO LLC","58-104743.0004","IRRIGATION USE","504485","D-12-11 20AAA","1549.5","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","TNR&S ACQUISITIONS, INC","58-102307.0002","TYPE 2 NON-IRRIGATION GFR","504756","D-12-13 28ADB","240.036","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","MARK A. MEYER","58-103799.0001","TYPE 2 NON-IRRIGATION GFR","506124","D-14-15 01CDC","0.25","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","MARK A. MEYER","58-103799.0001","TYPE 2 NON-IRRIGATION GFR","506124","D-14-15 01CDC","0.25","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","PIMA COUNTY REGIONAL FLOOD CONTROL DISTRICT","58-105957.0003","IRRIGATION USE","510904","D-13-13 17BDD","72.979","WITHDRAWAL","GROUNDWATER","32","18","5.5","111","2","18.5","58"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2023","VALLEY UNION HIGH SCHOOL","60-203561.0000","NON-IRRIGATION USE","512553","D-20-26 15CDC","0.69","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2023","STATE OF ARIZONA","58-107207.0000","TYPE 1 GFR","513890","A-03-02 16ABB","0.031","WITHDRAWAL","GROUNDWATER","33","36","37","112","9","29","58"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","2023","SCOTTS HYPONEX","59-231996.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","515968","D-05-04 07BCB","16.151","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","2023","TOYOTA MOTOR ENGINEERING & MANUFACTURING NA INC","58-111665.0005","TYPE 2 NON-IRRIGATION GFR","516567","B-05-05 27CAD","13.356","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","517157","D-15-14 23BBB","4.82","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2023","PIMA COUNTY PARKS & RECREATION","58-100379.0004","TYPE 2 NON-IRRIGATION GFR","518790","D-16-10 04DAA","20.179","WITHDRAWAL","GROUNDWATER","32","3","49.1","111","19","4.7","58"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2023","EL PASO NATURAL GAS CO, LAND DEPT.","58-102750.0003","TYPE 2 NON-IRRIGATION GFR","520549","D-12-09 25AAB","0.021","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2023","CATERPILLAR INCORPORATED","59-228150.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","521338","D-18-12 29ADA","2.055","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","PINAL AMA","ELOY","2023","COOLIDGE LAND ACQUISITION COMPANY, LLC","58-111844.0012","TYPE 1 GFR","522759","D-06-08 10BAD","1.681","WITHDRAWAL","GROUNDWATER","","","","","","","58"
