"AMA INA","Basin","Subbasin","YEAR","Owner or BMP Operator","Right Number","Right Type","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"NOT WITHIN ANY AMA OR INA","UPPER SAN PEDRO","SIERRA VISTA","2024","LIBERTY UTILITIES","91-000042.0000","SMALL COMMUNITY WATER SYSTEM","527262","D-23-22 31DCA","69.344","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","527401","D-15-14 15DDC","7.22","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"NOT WITHIN ANY AMA OR INA","LAKE HAVASU","LAKE HAVASU","2024","LAKE HAVASU CITY","91-000318.0000","LARGE COMMUNITY WATER SYSTEM","527469","B-13-20 15BCC","1481.5","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","527549","A-05-04 19ACB","295.8","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","SALT RIVER","SALT RIVER LAKES","2024","TONTO BASIN WATER COMPANY","91-000137.0000","SMALL COMMUNITY WATER SYSTEM","527761","A-03-13 02BCA","9.36","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PRESCOTT AMA","PRESCOTT AMA","LITTLE CHINO","2024","UNITED CHRISTIAN YOUTH CAMP INC.","59-237770.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","527848","B-13-03 14CAA","0.001","WITHDRAWAL","GROUNDWATER","34","30","14.9","112","32","30.9","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","ARIZONA BOARD OF REGENTS","58-115705.0000","IRRIGATION USE","528057","D-13-14 29BAC","9.11","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","","","2024","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","528248","A-01-05 31CBC","0.43","WITHDRAWAL","GROUNDWATER","","","3.6","","","3.6","57"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","2024","MESA COBRE HOLDING CORPORATION","58-110104.0004","TYPE 1 GFR","528249","D-06-04 13BCB","4.212","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","LITTLE COLORADO RIVER PLATEAU","LITTLE COLORADO RIVER PLATEAU","2024","PONDEROSA DWID","91-000377.0000","LARGE COMMUNITY WATER SYSTEM","528544","A-08-23 12BBB","161.53","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","AGUA FRIA","AGUA FRIA","2024","MAYER DWID","91-000628.0000","SMALL COMMUNITY WATER SYSTEM","528626","A-12-01 26ADB","27.184","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","VERDE RIVER","VERDE VALLEY","2024","COTTONWOOD, CITY OF","91-000659.0000","LARGE COMMUNITY WATER SYSTEM","528744","A-15-03 04DCC","78.6","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","TONTO CREEK","TONTO CREEK","2024","LAMPLIGHTER RV PARK LLC","91-000158.0000","SMALL COMMUNITY WATER SYSTEM","528805","A-11-11 31ADC","0.015","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CITY OF TUCSON/TUCSON WATER","74-552006.0008","RECOVERY WELL PERMITS","529020","D-13-13 28BBD","218.66","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","32","16","33.579","111","1","32.017","74"
"NOT WITHIN ANY AMA OR INA","SAFFORD","GILA VALLEY","2024","GRAHAM COUNTY ELECTRIC COOPERATIVE, INC.","91-000167.0000","LARGE COMMUNITY WATER SYSTEM","529642","D-07-24 08ABA","710.179","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"HUALAPAI VALLEY INA","HUALAPAI VALLEY","HUALAPAI VALLEY","2024","KINGMAN MUNICIPAL WATER","91-000316.0000","LARGE COMMUNITY WATER SYSTEM","529815","B-22-16 17DDD","360","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","UPPER HASSAYAMPA","UPPER HASSAYAMPA","2024","PONDEROSA PARK WID","91-000633.0000","SMALL COMMUNITY WATER SYSTEM","529876","B-13-02 29DCC","2.06","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","TOWN OF GILBERT","74-586724.0014","RECOVERY WELL PERMITS","529938","D-01-06 08BCA","1049.6","RECOVERED","CAP WATER RECOVERED","33","21","38.175","111","46","12.496","74"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","2024","NISSAN TEST CENTER NORTH AMERICA","58-100189.0009","TYPE 1 GFR","530062","D-05-04 31CDD","13.44","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","2024","CONN-SELMER, INC.","59-217075.0002","POOR QUALITY WITHDRAWAL PERMITS","530147","D-23-13 36ABA","73.9","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","2024","PITA WATER","91-000809.0000","SMALL COMMUNITY WATER SYSTEM","530534","D-19-12 36CAD","5","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","SACRAMENTO VALLEY","SACRAMENTO VALLEY","2024","C/O MOHAVE COUNTY PUBLIC WORKS","91-000343.0000","LARGE COMMUNITY WATER SYSTEM","530665","B-21-19 25AAA","392.811","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","VERDE RIVER","VERDE VALLEY","2024","COTTONWOOD, CITY OF","91-000618.0000","LARGE COMMUNITY WATER SYSTEM","530748","A-15-03 04DBD","180.9","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CASITA DE CASTILIAN","56-000036.0000","SMALL MUNICIPAL PROVIDER","530917","D-13-13 11DDB","50.8","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","RANCHOS JARDINES IRR/DEL/DIST","57-002760.0000","IRRIGATION DISTRICT (GW ONLY)","531230","D-02-07 19DAD","783.69","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2024","PHOENIX COUNTRY DAY SCHOOL","58-100080.0000","TYPE 2 NON-IRRIGATION GFR","531336","A-02-03 13DAC","24.358","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CDO VENTURES, LLC","58-102418.0006","TYPE 2 NON-IRRIGATION GFR","532237","D-10-14 14CBA","20.989","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","LAKE MOHAVE","LAKE MOHAVE","2024","UTILITIES, INC","91-000336.0000","LARGE COMMUNITY WATER SYSTEM","532342","B-19-22 35DBB","385.446","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","2024","TOYOTA MOTOR ENGINEERING & MANUFACTURING NA INC","58-111665.0005","TYPE 2 NON-IRRIGATION GFR","532474","B-05-05 21ACD","79.472","WITHDRAWAL","GROUNDWATER","33","45","29","112","47","36","58"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","2024","TOYOTA MOTOR ENGINEERING & MANUFACTURING NA INC","58-111665.0005","TYPE 2 NON-IRRIGATION GFR","532477","B-05-05 27BCD","109.335","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","VERDE RIVER","VERDE VALLEY","2024","COTTONWOOD, CITY OF","91-000812.0000","LARGE COMMUNITY WATER SYSTEM","533124","A-15-04 06CBB","222.1","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2024","MARANA AEROSPACE SOLUTIONS","56-000354.0000","SMALL MUNICIPAL PROVIDER","533158","D-10-10 34CAB","68.07","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","UPPER SAN PEDRO","SIERRA VISTA","2024","","91-000026.0000","LARGE COMMUNITY WATER SYSTEM","533251","D-17-20 18BBB","55.27","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2024","LITCHFIELD PARK SERVICE CO DBA LIBERTY WATER","56-002021.0000","LARGE MUNICIPAL PROVIDER MNPCCP","533836","B-02-01 23DCC","1314.1","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","533851","D-15-13 12BCC","0.16","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","533852","D-15-13 12BCA","0.12","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","533853","D-15-13 12BAC","0.36","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","533854","D-15-13 12BAD","0.46","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","533855","D-15-13 12BAD","0.15","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","533856","D-14-13 35DDB","1237.28","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","533857","D-14-13 35DDB","1794.08","WITHDRAWAL","GROUNDWATER","32","9","57.3","110","58","51.7","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","533859","D-14-13 36CCB","1769.97","WITHDRAWAL","GROUNDWATER","32","9","55","110","58","37","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","TOWN OF GILBERT","74-586724.0014","RECOVERY WELL PERMITS","534889","D-01-05 12DBA","124.65","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","21","19.7","111","47","36.8","74"
"NOT WITHIN ANY AMA OR INA","SALT RIVER","SALT RIVER LAKES","2024","ARIZONA WATER CO-BISBEE","91-000117.0000","LARGE COMMUNITY WATER SYSTEM","534905","A-01-15 26CBC","29.88","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","GLOBAL WATER RESOURCES","56-000080.0000","LARGE MUNICIPAL PROVIDER MNPCCP","534922","D-17-14 18ACD","5.19","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PRESCOTT AMA","PRESCOTT AMA","UPPER AGUA FRIA","2024","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","535213","B-14-01 10ACD","63.18","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2024","GLOBAL WATER RESOURCES INC","91-000496.0000","SMALL COMMUNITY WATER SYSTEM","535748","D-16-10 13DCB","11.124","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2024","RECREATION CENTERS OF SUN CITY WEST INC","74-573576.0000","RECOVERY WELL PERMITS","536231","B-04-01 16CBB","572.25","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","","","","","","","74"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","SPANISH TRAIL WATER COMPANY","74-595215.0000","RECOVERY WELL PERMITS","536560","D-15-16 17ADA","42.63","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","SACRAMENTO VALLEY","SACRAMENTO VALLEY","2024","","91-000864.0000","SMALL COMMUNITY WATER SYSTEM","536616","B-18-18 25CCC","4.18","WITHDRAWAL","GROUNDWATER","34","54","35","114","9","24","91"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","2024","TOYOTA MOTOR ENGINEERING & MANUFACTURING NA INC","58-111665.0005","TYPE 2 NON-IRRIGATION GFR","536689","B-05-05 25DAB","0.268","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","LAKE MOHAVE","LAKE MOHAVE","2024","LAGOON ESTATES WC","91-000317.0000","SMALL COMMUNITY WATER SYSTEM","536722","B-17-22 01BCA","97.9","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","536774","A-01-06 30AAB","175.19","WITHDRAWAL","GROUNDWATER","33","24","3.6","111","46","3.6","57"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2024","EPCOR - SUN CITY","56-002038.0000","LARGE MUNICIPAL PROVIDER MNPCCP","536983","A-04-01 32ABA","839.68","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0007","RECOVERY WELL PERMITS","537133","D-12-13 12AAB","279.6","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2024","HEIRBORN PARTNERS, LLC","60-203441.0001","IRRIGATION USE","537535","D-19-26 05CCC","81.16","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2024","REXCO LLC","58-108981.0002","IRRIGATION USE","537656","B-01-03 36BAB","427.175","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","EPCOR - PARADISE VALLEY","56-002027.0000","LARGE MUNICIPAL PROVIDER MNPCCP","537967","A-02-04 11BDD","167.1","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2024","FOOTHILLS WATER AND SEWER, LLC","91-000709.0000","LARGE COMMUNITY WATER SYSTEM","538054","C-09-21 03CBB","10.04","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","ARCADIA WATER COMPANY","57-002501.0000","IRRIGATION DISTRICT (SW & GW)","538212","A-02-04 22DAC","267.71","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2024","","91-000714.0000","SMALL COMMUNITY WATER SYSTEM","538504","C-08-23 35DDD","31.275","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2024","CITY OF PEORIA","56-002029.0001","LARGE MUNICIPAL PROVIDER MNPCCP","538774","A-03-01 03DCC","354.02","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PRESCOTT AMA","PRESCOTT AMA","UPPER AGUA FRIA","2024","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","539499","B-14-01 01CCC","85.5","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2024","FOOTHILLS WATER AND SEWER, LLC","91-000709.0000","LARGE COMMUNITY WATER SYSTEM","539876","C-09-21 09AAB","188.51","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2024","FOOTHILLS WATER AND SEWER, LLC","91-000709.0000","LARGE COMMUNITY WATER SYSTEM","539877","C-09-21 09AAB","8.9","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","LAKE PLEASANT","2024","MARICOPA COUNTY PARKS & RECREATION DEPT","58-101281.0001","TYPE 2 NON-IRRIGATION GFR","539992","A-06-01 29ADB","11.93","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","540078","A-05-04 29CCB","105.67","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","540079","A-05-04 29DAD","112.05","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","FEDERAL CORRECTIONAL INSTITUTION","56-000081.0000","SMALL MUNICIPAL PROVIDER","540086","D-15-15 31BBD","77.1","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CITY OF TUCSON/TUCSON WATER","74-552006.0008","RECOVERY WELL PERMITS","540120","D-13-13 29AAC","50.86","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","32","16","38.829","111","1","49.776","74"
"PINAL AMA","PINAL AMA","ELOY","2024","ARIZONA WATER CO - PINAL VALLEY SYSTEM","56-001307.0002","LARGE MUNICIPAL PROVIDER MNPCCP","540306","D-06-06 22CDD","973.57","WITHDRAWAL","GROUNDWATER","32","52","52.6","111","42","52.4","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","ARCADIA WATER COMPANY","57-002501.0000","IRRIGATION DISTRICT (SW & GW)","540859","A-02-04 22DBA","396.18","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PRESCOTT AMA","PRESCOTT AMA","LITTLE CHINO","2024","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","541373","B-15-01 26CBC","14.65","WITHDRAWAL","GROUNDWATER","34","28","24","112","20","26","56"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2024","BKW FARMS INC","58-114654.0001","TYPE 2 NON-IRRIGATION GFR","541843","D-12-11 05ACC","10","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2024","BKW FARMS INC","58-114658.0002","TYPE 2 NON-IRRIGATION GFR","541843","D-12-11 05ACC","10","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2024","BKW FARMS INC","58-116217.0003","TYPE 2 NON-IRRIGATION GFR","541843","D-12-11 05ACC","10","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","CITY OF TUCSON/TUCSON WATER","74-560621.0009","RECOVERY WELL PERMITS","541850","D-14-14 10BCC","132.24","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","TONTO CREEK","TONTO CREEK","2024","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","541972","A-11-10 36DBA","17.088","WITHDRAWAL","GROUNDWATER","34","15","6.6","111","16","46.68","91"
"NOT WITHIN ANY AMA OR INA","UPPER SAN PEDRO","SIERRA VISTA","2024","ST DAVID DWID","91-000053.0000","LARGE COMMUNITY WATER SYSTEM","542046","D-17-21 32ADA","89.661","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","VERDE RIVER","BIG CHINO","2024","ICR WATER USERS ASSOCIATION","91-000687.0000","SMALL COMMUNITY WATER SYSTEM","542062","B-16-03 17CBA","57.2","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","VERDE RIVER","VERDE CANYON","2024","PINE-STRAWBERRY WATER IMPROVEMENT DISTRICT","91-000135.0000","LARGE COMMUNITY WATER SYSTEM","542283","A-12-08 30BCC","26.981","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","VIRGIN RIVER","VIRGIN RIVER","2024","BEAVER DAM WC","91-000310.0000","SMALL COMMUNITY WATER SYSTEM","542347","B-41-15 32CCD","8","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","542431","D-01-05 11AAA","427.37","WITHDRAWAL","GROUNDWATER","33","21","3.6","111","48","3.6","57"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","TOWN OF GILBERT","74-586724.0014","RECOVERY WELL PERMITS","542431","D-01-05 11AAA","427.38","RECOVERED","IN-LIEU WATER  (CAP)","33","21","3.6","111","48","3.6","74"
"PHOENIX AMA","","","2024","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","542432","A-01-06 08CCD","287.21","WITHDRAWAL","GROUNDWATER","","","3.6","","","3.6","57"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","2024","TOYOTA MOTOR ENGINEERING & MANUFACTURING NA INC","58-111665.0005","TYPE 2 NON-IRRIGATION GFR","542617","B-05-05 28CAB","1.325","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","DUNCAN VALLEY","DUNCAN VALLEY","2024","DUNCAN, TOWN OF","91-000178.0000","SMALL COMMUNITY WATER SYSTEM","542669","D-08-32 08ACB","1.71","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","542846","A-01-05 19BDD","0.67","WITHDRAWAL","GROUNDWATER","","","3.6","","","3.6","57"
"NOT WITHIN ANY AMA OR INA","COCONINO PLATEAU","COCONINO PLATEAU","2024","HYDRO-RESOURCES INC","91-000109.0000","SMALL COMMUNITY WATER SYSTEM","542928","A-30-02 24BAC","109.546","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2024","FOOTHILLS WATER AND SEWER, LLC","91-000709.0000","LARGE COMMUNITY WATER SYSTEM","543193","C-09-21 04BCC","21.75","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","SAFFORD","SAN SIMON VALLEY","2024","SAN SIMON WATER IMP","91-000045.0000","SMALL COMMUNITY WATER SYSTEM","543203","D-13-31 30CBC","53.25","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","TORRES BLANCAS HOLDINGS LLC","58-101963.0032","TYPE 1 GFR","543409","D-18-13 27DDC","491.755","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","COCONINO PLATEAU","COCONINO PLATEAU","2024","VALLE AIRPORT GRAND CANYO","91-000105.0000","SMALL COMMUNITY WATER SYSTEM","543573","A-26-02 11DDC","22.908","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2024","CITY OF PEORIA","56-002029.0001","LARGE MUNICIPAL PROVIDER MNPCCP","543790","A-04-01 34ABA","277.46","WITHDRAWAL","GROUNDWATER","33","39","4.1","112","14","38.7","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0007","RECOVERY WELL PERMITS","543853","D-11-13 36ADD","470.69","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0007","RECOVERY WELL PERMITS","544219","D-12-13 11CDD","87.56","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2024","TACNA WATER MANAGEMENT COMPANY","91-000725.0000","SMALL COMMUNITY WATER SYSTEM","544245","C-09-23 24DCD","183.83","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","TONTO CREEK","TONTO CREEK","2024","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","544349","A-11-10 36CCA","23.759","WITHDRAWAL","GROUNDWATER","34","14","56.89","111","17","18.48","91"
"NOT WITHIN ANY AMA OR INA","TONTO CREEK","TONTO CREEK","2024","","91-000950.0000","SMALL COMMUNITY WATER SYSTEM","544453","A-11-11 31ACB","7.672","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2024","FOOTHILLS WATER AND SEWER, LLC","91-000709.0000","LARGE COMMUNITY WATER SYSTEM","544947","C-09-21 09CCC","26.88","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2024","UNIVERSITY OF ARIZONA BOARD OF REGENTS","56-000268.0000","LARGE MUNICIPAL PROVIDER MNPCCP","545480","D-13-13 34ACD","4.74","WITHDRAWAL","GROUNDWATER","32","15","30.84","110","59","58.92","56"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2024","CITY OF PEORIA","74-572707.0015","RECOVERY WELL PERMITS","545793","A-04-01 30AAA","161.68","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","40","0.6","112","17","30.1","74"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2024","CITY OF GLENDALE","56-002018.0000","LARGE MUNICIPAL PROVIDER","545855","A-02-02 05DBA","50.65","WITHDRAWAL","GROUNDWATER","33","32","44.03","112","10","22.93","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2024","CITY OF SCOTTSDALE","56-002037.0000","LARGE MUNICIPAL PROVIDER MNPCCP","546469","A-02-04 23DDD","2123","WITHDRAWAL","GROUNDWATER","","","","","","","56"
